EVENT_NAME	COUNT_STAR	SUM_TIMER_WAIT_MS	AVG_TIMER_WAIT_MS
wait/synch/mutex/innodb/purge_sys_pq_mutex	2534131	260.7902	0.0001
wait/synch/mutex/innodb/ibuf_bitmap_mutex	739673	137.2411	0.0002
wait/synch/mutex/innodb/rw_lock_list_mutex	2097391	42.1598	0.0000
wait/io/file/sql/ERRMSG	5	38.5050	7.7010
wait/io/file/sql/dbopt	188	31.3050	0.1665
wait/io/file/sql/FRM	1365	15.8159	0.0116
wait/synch/sxlock/innodb/trx_purge_latch	84484	15.7072	0.0002
wait/synch/mutex/innodb/page_cleaner_mutex	62097	9.9622	0.0002
wait/io/file/mysys/charset	3	9.5828	3.1943
wait/synch/mutex/innodb/row_drop_list_mutex	4890	1.0257	0.0002
wait/synch/mutex/innodb/ibuf_mutex	4775	0.7898	0.0002
wait/io/file/sql/casetest	10	0.1970	0.0197
wait/synch/sxlock/innodb/dict_table_stats	544	0.1468	0.0003
wait/io/file/mysys/cnf	5	0.1140	0.0228
wait/synch/mutex/innodb/recalc_pool_mutex	563	0.1059	0.0002
wait/synch/mutex/innodb/innobase_share_mutex	334	0.0892	0.0003
wait/io/file/sql/pid	3	0.0477	0.0159
wait/synch/mutex/innodb/file_format_max_mutex	329	0.0444	0.0001
wait/synch/mutex/innodb/trx_pool_manager_mutex	242	0.0340	0.0001
wait/io/file/sql/global_ddl_log	2	0.0109	0.0054
wait/synch/mutex/innodb/recv_sys_mutex	174	0.0092	0.0001
wait/synch/mutex/innodb/thread_mutex	32	0.0029	0.0001
wait/synch/mutex/innodb/srv_innodb_monitor_mutex	83	0.0024	0.0000
wait/synch/mutex/innodb/recv_writer_mutex	3	0.0005	0.0002
wait/synch/mutex/innodb/autoinc_mutex	1	0.0000	0.0000
EVENT_NAME	COUNT_STAR	SUM_TIMER_WAIT_MS	AVG_TIMER_WAIT_MS
wait/io/table/sql/handler	1095883261	84855323.1552	0.0774
wait/io/file/innodb/innodb_data_file	137725688	47824516.7238	0.3472
wait/synch/sxlock/innodb/btr_search_latch	786215605	6744353.8817	0.0086
wait/synch/mutex/innodb/lock_mutex	1153282608	1212232.2401	0.0011
wait/synch/sxlock/innodb/index_tree_rw_lock	930800596	1185664.0043	0.0013
wait/synch/sxlock/innodb/hash_table_locks	6705165333	807084.3409	0.0001
wait/lock/table/sql/handler	588974164	499320.2205	0.0008
wait/synch/mutex/innodb/fil_system_mutex	1211345397	313866.6857	0.0003
wait/synch/sxlock/innodb/fil_space_latch	19650745	312047.2102	0.0159
wait/synch/mutex/innodb/log_sys_mutex	852831884	287117.2274	0.0003
wait/synch/mutex/innodb/buf_pool_mutex	1050257871	237842.8467	0.0002
wait/synch/mutex/innodb/trx_mutex	6018789226	229727.0814	0.0000
wait/io/file/innodb/innodb_log_file	41695	174676.1088	4.1894
wait/synch/mutex/innodb/trx_sys_mutex	547169260	127262.4066	0.0002
wait/synch/mutex/innodb/log_sys_write_mutex	9084626	91128.1449	0.0100
wait/synch/mutex/innodb/buf_dblwr_mutex	35499636	59061.3289	0.0017
wait/synch/mutex/innodb/redo_rseg_mutex	115010006	42171.4116	0.0004
wait/synch/sxlock/innodb/dict_operation_lock	402809596	39251.5567	0.0001
wait/synch/mutex/innodb/sync_array_mutex	74820071	21848.9037	0.0003
wait/synch/mutex/innodb/trx_undo_mutex	288734878	12576.3108	0.0000
wait/synch/mutex/innodb/flush_list_mutex	159553079	12444.1548	0.0001
wait/synch/mutex/innodb/log_flush_order_mutex	89454437	11129.4764	0.0001
wait/synch/sxlock/innodb/checkpoint_lock	1362	4363.4149	3.2037
wait/synch/mutex/innodb/nvdimm_static_region_mutex	54077190	4166.6959	0.0001
wait/synch/mutex/innodb/dict_sys_mutex	10169626	1831.8967	0.0002
wait/synch/mutex/innodb/nvdimm_dynamic_region_mutex	22823997	1498.3487	0.0001
wait/synch/mutex/innodb/trx_pool_mutex	448	1276.4166	2.8491
wait/synch/mutex/innodb/srv_sys_mutex	15827661	1101.2135	0.0001
wait/synch/mutex/innodb/lock_wait_mutex	306397	585.4316	0.0019
wait/synch/mutex/innodb/purge_sys_pq_mutex	2540113	261.4202	0.0001
wait/synch/mutex/innodb/ibuf_bitmap_mutex	740962	137.4448	0.0002
wait/synch/mutex/innodb/rw_lock_list_mutex	2097391	42.1598	0.0000
wait/io/file/sql/ERRMSG	5	38.5050	7.7010
wait/io/file/sql/dbopt	188	31.3050	0.1665
wait/io/file/sql/FRM	1365	15.8159	0.0116
wait/synch/sxlock/innodb/trx_purge_latch	84637	15.7324	0.0002
wait/synch/mutex/innodb/page_cleaner_mutex	62213	9.9712	0.0002
wait/io/file/mysys/charset	3	9.5828	3.1943
wait/synch/mutex/innodb/row_drop_list_mutex	4900	1.0281	0.0002
wait/synch/mutex/innodb/ibuf_mutex	4785	0.7914	0.0002
wait/io/file/sql/casetest	10	0.1970	0.0197
wait/synch/sxlock/innodb/dict_table_stats	544	0.1468	0.0003
wait/io/file/mysys/cnf	5	0.1140	0.0228
wait/synch/mutex/innodb/recalc_pool_mutex	564	0.1062	0.0002
wait/synch/mutex/innodb/innobase_share_mutex	334	0.0892	0.0003
wait/io/file/sql/pid	3	0.0477	0.0159
wait/synch/mutex/innodb/file_format_max_mutex	329	0.0444	0.0001
wait/synch/mutex/innodb/trx_pool_manager_mutex	242	0.0340	0.0001
wait/io/file/sql/global_ddl_log	2	0.0109	0.0054
wait/synch/mutex/innodb/recv_sys_mutex	174	0.0092	0.0001
wait/synch/mutex/innodb/thread_mutex	32	0.0029	0.0001
wait/synch/mutex/innodb/srv_innodb_monitor_mutex	83	0.0024	0.0000
wait/synch/mutex/innodb/recv_writer_mutex	3	0.0005	0.0002
wait/synch/mutex/innodb/autoinc_mutex	1	0.0000	0.0000
EVENT_NAME	COUNT_STAR	SUM_TIMER_WAIT_MS	AVG_TIMER_WAIT_MS
wait/io/table/sql/handler	1097835590	85041020.4676	0.0775
wait/io/file/innodb/innodb_data_file	138002004	47938512.1789	0.3474
wait/synch/sxlock/innodb/btr_search_latch	787652923	6755011.1420	0.0086
wait/synch/mutex/innodb/lock_mutex	1155335191	1214942.3098	0.0011
wait/synch/sxlock/innodb/index_tree_rw_lock	932455774	1187617.9991	0.0013
wait/synch/sxlock/innodb/hash_table_locks	6717151392	808625.4620	0.0001
wait/lock/table/sql/handler	590024223	500247.3787	0.0008
wait/synch/mutex/innodb/fil_system_mutex	1213603736	314495.5289	0.0003
wait/synch/sxlock/innodb/fil_space_latch	19682609	312736.0135	0.0159
wait/synch/mutex/innodb/log_sys_mutex	854371190	287589.3620	0.0003
wait/synch/mutex/innodb/buf_pool_mutex	1052244893	238256.8800	0.0002
wait/synch/mutex/innodb/trx_mutex	6029518254	230153.0667	0.0000
wait/io/file/innodb/innodb_log_file	41727	174977.1662	4.1934
wait/synch/mutex/innodb/trx_sys_mutex	548144552	127494.5558	0.0002
wait/synch/mutex/innodb/log_sys_write_mutex	9107177	91409.3684	0.0100
wait/synch/mutex/innodb/buf_dblwr_mutex	35575994	59179.9993	0.0017
wait/synch/mutex/innodb/redo_rseg_mutex	115214565	42253.9419	0.0004
wait/synch/sxlock/innodb/dict_operation_lock	403527903	39324.1050	0.0001
wait/synch/mutex/innodb/sync_array_mutex	74951688	21883.0231	0.0003
wait/synch/mutex/innodb/trx_undo_mutex	289249440	12599.8850	0.0000
wait/synch/mutex/innodb/flush_list_mutex	159881864	12470.4326	0.0001
wait/synch/mutex/innodb/log_flush_order_mutex	89631703	11151.6601	0.0001
wait/synch/sxlock/innodb/checkpoint_lock	1366	4375.0430	3.2028
wait/synch/mutex/innodb/nvdimm_static_region_mutex	54176251	4174.6093	0.0001
wait/synch/mutex/innodb/dict_sys_mutex	10187517	1834.2909	0.0002
wait/synch/mutex/innodb/nvdimm_dynamic_region_mutex	22872243	1501.6161	0.0001
wait/synch/mutex/innodb/trx_pool_mutex	448	1276.4166	2.8491
wait/synch/mutex/innodb/srv_sys_mutex	15856028	1103.1541	0.0001
wait/synch/mutex/innodb/lock_wait_mutex	306917	586.0925	0.0019
wait/synch/mutex/innodb/purge_sys_pq_mutex	2545690	262.0057	0.0001
wait/synch/mutex/innodb/ibuf_bitmap_mutex	742184	137.6409	0.0002
wait/synch/mutex/innodb/rw_lock_list_mutex	2097391	42.1598	0.0000
wait/io/file/sql/ERRMSG	5	38.5050	7.7010
wait/io/file/sql/dbopt	188	31.3050	0.1665
wait/io/file/sql/FRM	1365	15.8159	0.0116
wait/synch/sxlock/innodb/trx_purge_latch	84771	15.7561	0.0002
wait/synch/mutex/innodb/page_cleaner_mutex	62317	9.9821	0.0002
wait/io/file/mysys/charset	3	9.5828	3.1943
wait/synch/mutex/innodb/row_drop_list_mutex	4910	1.0310	0.0002
wait/synch/mutex/innodb/ibuf_mutex	4795	0.7930	0.0002
wait/io/file/sql/casetest	10	0.1970	0.0197
wait/synch/sxlock/innodb/dict_table_stats	544	0.1468	0.0003
wait/io/file/mysys/cnf	5	0.1140	0.0228
wait/synch/mutex/innodb/recalc_pool_mutex	565	0.1063	0.0002
wait/synch/mutex/innodb/innobase_share_mutex	334	0.0892	0.0003
wait/io/file/sql/pid	3	0.0477	0.0159
wait/synch/mutex/innodb/file_format_max_mutex	329	0.0444	0.0001
wait/synch/mutex/innodb/trx_pool_manager_mutex	242	0.0340	0.0001
wait/io/file/sql/global_ddl_log	2	0.0109	0.0054
wait/synch/mutex/innodb/recv_sys_mutex	174	0.0092	0.0001
wait/synch/mutex/innodb/thread_mutex	32	0.0029	0.0001
wait/synch/mutex/innodb/srv_innodb_monitor_mutex	83	0.0024	0.0000
wait/synch/mutex/innodb/recv_writer_mutex	3	0.0005	0.0002
wait/synch/mutex/innodb/autoinc_mutex	1	0.0000	0.0000
EVENT_NAME	COUNT_STAR	SUM_TIMER_WAIT_MS	AVG_TIMER_WAIT_MS
wait/io/table/sql/handler	1099911870	85226397.0027	0.0775
wait/io/file/innodb/innodb_data_file	138297233	48048306.9685	0.3474
wait/synch/sxlock/innodb/btr_search_latch	789186784	6764868.6378	0.0086
wait/synch/mutex/innodb/lock_mutex	1157516393	1217525.2640	0.0011
wait/synch/sxlock/innodb/index_tree_rw_lock	934212339	1190255.0846	0.0013
wait/synch/sxlock/innodb/hash_table_locks	6729896562	810138.1789	0.0001
wait/lock/table/sql/handler	591140688	501180.9218	0.0008
wait/synch/mutex/innodb/fil_system_mutex	1216009230	315146.6824	0.0003
wait/synch/sxlock/innodb/fil_space_latch	19717092	313555.1219	0.0159
wait/synch/mutex/innodb/log_sys_mutex	856006467	288067.0411	0.0003
wait/synch/mutex/innodb/buf_pool_mutex	1054386046	238704.8068	0.0002
wait/synch/mutex/innodb/trx_mutex	6040926770	230584.8127	0.0000
wait/io/file/innodb/innodb_log_file	41759	175245.2772	4.1966
wait/synch/mutex/innodb/trx_sys_mutex	549181042	127711.7064	0.0002
wait/synch/mutex/innodb/log_sys_write_mutex	9132117	91577.5332	0.0100
wait/synch/mutex/innodb/buf_dblwr_mutex	35659469	59325.0603	0.0017
wait/synch/mutex/innodb/redo_rseg_mutex	115432099	42339.4665	0.0004
wait/synch/sxlock/innodb/dict_operation_lock	404291357	39395.0765	0.0001
wait/synch/mutex/innodb/sync_array_mutex	75084689	21916.9367	0.0003
wait/synch/mutex/innodb/trx_undo_mutex	289795752	12623.4821	0.0000
wait/synch/mutex/innodb/flush_list_mutex	160236358	12496.1422	0.0001
wait/synch/mutex/innodb/log_flush_order_mutex	89820162	11173.5002	0.0001
wait/synch/sxlock/innodb/checkpoint_lock	1368	4380.9110	3.2024
wait/synch/mutex/innodb/nvdimm_static_region_mutex	54282937	4182.4196	0.0001
wait/synch/mutex/innodb/dict_sys_mutex	10205942	1836.6285	0.0002
wait/synch/mutex/innodb/nvdimm_dynamic_region_mutex	22923717	1504.8846	0.0001
wait/synch/mutex/innodb/trx_pool_mutex	448	1276.4166	2.8491
wait/synch/mutex/innodb/srv_sys_mutex	15886233	1105.0895	0.0001
wait/synch/mutex/innodb/lock_wait_mutex	307471	586.7620	0.0019
wait/synch/mutex/innodb/purge_sys_pq_mutex	2551794	262.5908	0.0001
wait/synch/mutex/innodb/ibuf_bitmap_mutex	743532	137.8489	0.0002
wait/synch/mutex/innodb/rw_lock_list_mutex	2097391	42.1598	0.0000
wait/io/file/sql/ERRMSG	5	38.5050	7.7010
wait/io/file/sql/dbopt	188	31.3050	0.1665
wait/io/file/sql/FRM	1365	15.8159	0.0116
wait/synch/sxlock/innodb/trx_purge_latch	84894	15.7756	0.0002
wait/synch/mutex/innodb/page_cleaner_mutex	62420	9.9886	0.0002
wait/io/file/mysys/charset	3	9.5828	3.1943
wait/synch/mutex/innodb/row_drop_list_mutex	4920	1.0327	0.0002
wait/synch/mutex/innodb/ibuf_mutex	4805	0.7946	0.0002
wait/io/file/sql/casetest	10	0.1970	0.0197
wait/synch/sxlock/innodb/dict_table_stats	544	0.1468	0.0003
wait/io/file/mysys/cnf	5	0.1140	0.0228
wait/synch/mutex/innodb/recalc_pool_mutex	566	0.1064	0.0002
wait/synch/mutex/innodb/innobase_share_mutex	334	0.0892	0.0003
wait/io/file/sql/pid	3	0.0477	0.0159
wait/synch/mutex/innodb/file_format_max_mutex	329	0.0444	0.0001
wait/synch/mutex/innodb/trx_pool_manager_mutex	242	0.0340	0.0001
wait/io/file/sql/global_ddl_log	2	0.0109	0.0054
wait/synch/mutex/innodb/recv_sys_mutex	174	0.0092	0.0001
wait/synch/mutex/innodb/thread_mutex	32	0.0029	0.0001
wait/synch/mutex/innodb/srv_innodb_monitor_mutex	83	0.0024	0.0000
wait/synch/mutex/innodb/recv_writer_mutex	3	0.0005	0.0002
wait/synch/mutex/innodb/autoinc_mutex	1	0.0000	0.0000
EVENT_NAME	COUNT_STAR	SUM_TIMER_WAIT_MS	AVG_TIMER_WAIT_MS
wait/io/table/sql/handler	1101899380	85410278.3902	0.0775
wait/io/file/innodb/innodb_data_file	138580793	48155902.1586	0.3475
wait/synch/sxlock/innodb/btr_search_latch	790651668	6776374.2313	0.0086
wait/synch/mutex/innodb/lock_mutex	1159607059	1219907.1046	0.0011
wait/synch/sxlock/innodb/index_tree_rw_lock	935902209	1192697.7076	0.0013
wait/synch/sxlock/innodb/hash_table_locks	6742124117	811727.7932	0.0001
wait/lock/table/sql/handler	592209596	502121.7078	0.0008
wait/synch/mutex/innodb/fil_system_mutex	1218319792	315804.2370	0.0003
wait/synch/sxlock/innodb/fil_space_latch	19749815	314228.6000	0.0159
wait/synch/mutex/innodb/log_sys_mutex	857576310	288579.3563	0.0003
wait/synch/mutex/innodb/buf_pool_mutex	1056418932	239225.0179	0.0002
wait/synch/mutex/innodb/trx_mutex	6051852295	231019.6001	0.0000
wait/io/file/innodb/innodb_log_file	41795	175572.2256	4.2008
wait/synch/mutex/innodb/trx_sys_mutex	550174586	127939.1140	0.0002
wait/synch/mutex/innodb/log_sys_write_mutex	9155365	91877.6892	0.0100
wait/synch/mutex/innodb/buf_dblwr_mutex	35738405	59450.0011	0.0017
wait/synch/mutex/innodb/redo_rseg_mutex	115640704	42388.9501	0.0004
wait/synch/sxlock/innodb/dict_operation_lock	405023522	39468.5195	0.0001
wait/synch/mutex/innodb/sync_array_mutex	75222655	21952.3533	0.0003
wait/synch/mutex/innodb/trx_undo_mutex	290320203	12647.4115	0.0000
wait/synch/mutex/innodb/flush_list_mutex	160570599	12522.4316	0.0001
wait/synch/mutex/innodb/log_flush_order_mutex	90000867	11195.7091	0.0001
wait/synch/sxlock/innodb/checkpoint_lock	1370	4386.7531	3.2020
wait/synch/mutex/innodb/nvdimm_static_region_mutex	54385018	4190.4958	0.0001
wait/synch/mutex/innodb/dict_sys_mutex	10224812	1839.1852	0.0002
wait/synch/mutex/innodb/nvdimm_dynamic_region_mutex	22972938	1508.2624	0.0001
wait/synch/mutex/innodb/trx_pool_mutex	448	1276.4166	2.8491
wait/synch/mutex/innodb/srv_sys_mutex	15915101	1106.8533	0.0001
wait/synch/mutex/innodb/lock_wait_mutex	308041	587.7499	0.0019
wait/synch/mutex/innodb/purge_sys_pq_mutex	2556939	263.1369	0.0001
wait/synch/mutex/innodb/ibuf_bitmap_mutex	744760	138.0524	0.0002
wait/synch/mutex/innodb/rw_lock_list_mutex	2097391	42.1598	0.0000
wait/io/file/sql/ERRMSG	5	38.5050	7.7010
wait/io/file/sql/dbopt	188	31.3050	0.1665
wait/io/file/sql/FRM	1365	15.8159	0.0116
wait/synch/sxlock/innodb/trx_purge_latch	85046	15.8014	0.0002
wait/synch/mutex/innodb/page_cleaner_mutex	62533	9.9968	0.0002
wait/io/file/mysys/charset	3	9.5828	3.1943
wait/synch/mutex/innodb/row_drop_list_mutex	4929	1.0341	0.0002
wait/synch/mutex/innodb/ibuf_mutex	4814	0.7963	0.0002
wait/io/file/sql/casetest	10	0.1970	0.0197
wait/synch/sxlock/innodb/dict_table_stats	544	0.1468	0.0003
wait/io/file/mysys/cnf	5	0.1140	0.0228
wait/synch/mutex/innodb/recalc_pool_mutex	567	0.1066	0.0002
wait/synch/mutex/innodb/innobase_share_mutex	334	0.0892	0.0003
wait/io/file/sql/pid	3	0.0477	0.0159
wait/synch/mutex/innodb/file_format_max_mutex	329	0.0444	0.0001
wait/synch/mutex/innodb/trx_pool_manager_mutex	242	0.0340	0.0001
wait/io/file/sql/global_ddl_log	2	0.0109	0.0054
wait/synch/mutex/innodb/recv_sys_mutex	174	0.0092	0.0001
wait/synch/mutex/innodb/thread_mutex	32	0.0029	0.0001
wait/synch/mutex/innodb/srv_innodb_monitor_mutex	84	0.0025	0.0000
wait/synch/mutex/innodb/recv_writer_mutex	3	0.0005	0.0002
wait/synch/mutex/innodb/autoinc_mutex	1	0.0000	0.0000
EVENT_NAME	COUNT_STAR	SUM_TIMER_WAIT_MS	AVG_TIMER_WAIT_MS
wait/io/table/sql/handler	1103887104	85595746.3640	0.0775
wait/io/file/innodb/innodb_data_file	138860798	48265840.9240	0.3476
wait/synch/sxlock/innodb/btr_search_latch	792111784	6786735.5958	0.0086
wait/synch/mutex/innodb/lock_mutex	1161694451	1222943.0242	0.0011
wait/synch/sxlock/innodb/index_tree_rw_lock	937584056	1195027.5336	0.0013
wait/synch/sxlock/innodb/hash_table_locks	6754307538	813282.4686	0.0001
wait/lock/table/sql/handler	593277600	503050.4141	0.0008
wait/synch/mutex/innodb/fil_system_mutex	1220615767	316458.9961	0.0003
wait/synch/sxlock/innodb/fil_space_latch	19782734	314950.7601	0.0159
wait/synch/mutex/innodb/log_sys_mutex	859141982	289067.6702	0.0003
wait/synch/mutex/innodb/buf_pool_mutex	1058443255	239812.0083	0.0002
wait/synch/mutex/innodb/trx_mutex	6062763089	231447.1727	0.0000
wait/io/file/innodb/innodb_log_file	41825	175869.6526	4.2049
wait/synch/mutex/innodb/trx_sys_mutex	551166140	128158.0376	0.0002
wait/synch/mutex/innodb/log_sys_write_mutex	9178350	92064.5448	0.0100
wait/synch/mutex/innodb/buf_dblwr_mutex	35816379	59586.4548	0.0017
wait/synch/mutex/innodb/redo_rseg_mutex	115849219	42474.4698	0.0004
wait/synch/sxlock/innodb/dict_operation_lock	405753576	39540.5180	0.0001
wait/synch/mutex/innodb/sync_array_mutex	75356107	21987.8801	0.0003
wait/synch/mutex/innodb/trx_undo_mutex	290844013	12670.9519	0.0000
wait/synch/mutex/innodb/flush_list_mutex	160906324	12547.9641	0.0001
wait/synch/mutex/innodb/log_flush_order_mutex	90181198	11217.9167	0.0001
wait/synch/sxlock/innodb/checkpoint_lock	1374	4397.9978	3.2009
wait/synch/mutex/innodb/nvdimm_static_region_mutex	54486367	4198.3720	0.0001
wait/synch/mutex/innodb/dict_sys_mutex	10244106	1841.6727	0.0002
wait/synch/mutex/innodb/nvdimm_dynamic_region_mutex	23022130	1511.5129	0.0001
wait/synch/mutex/innodb/trx_pool_mutex	448	1276.4166	2.8491
wait/synch/mutex/innodb/srv_sys_mutex	15943936	1108.5602	0.0001
wait/synch/mutex/innodb/lock_wait_mutex	308611	588.3908	0.0019
wait/synch/mutex/innodb/purge_sys_pq_mutex	2562576	263.7044	0.0001
wait/synch/mutex/innodb/ibuf_bitmap_mutex	746025	138.2512	0.0002
wait/synch/mutex/innodb/rw_lock_list_mutex	2097391	42.1598	0.0000
wait/io/file/sql/ERRMSG	5	38.5050	7.7010
wait/io/file/sql/dbopt	188	31.3050	0.1665
wait/synch/sxlock/innodb/trx_purge_latch	85181	15.8266	0.0002
wait/io/file/sql/FRM	1365	15.8159	0.0116
wait/synch/mutex/innodb/page_cleaner_mutex	62636	10.0047	0.0002
wait/io/file/mysys/charset	3	9.5828	3.1943
wait/synch/mutex/innodb/row_drop_list_mutex	4939	1.0363	0.0002
wait/synch/mutex/innodb/ibuf_mutex	4824	0.7983	0.0002
wait/io/file/sql/casetest	10	0.1970	0.0197
wait/synch/sxlock/innodb/dict_table_stats	544	0.1468	0.0003
wait/io/file/mysys/cnf	5	0.1140	0.0228
wait/synch/mutex/innodb/recalc_pool_mutex	568	0.1067	0.0002
wait/synch/mutex/innodb/innobase_share_mutex	334	0.0892	0.0003
wait/io/file/sql/pid	3	0.0477	0.0159
wait/synch/mutex/innodb/file_format_max_mutex	329	0.0444	0.0001
wait/synch/mutex/innodb/trx_pool_manager_mutex	242	0.0340	0.0001
wait/io/file/sql/global_ddl_log	2	0.0109	0.0054
wait/synch/mutex/innodb/recv_sys_mutex	174	0.0092	0.0001
wait/synch/mutex/innodb/thread_mutex	32	0.0029	0.0001
wait/synch/mutex/innodb/srv_innodb_monitor_mutex	84	0.0025	0.0000
wait/synch/mutex/innodb/recv_writer_mutex	3	0.0005	0.0002
wait/synch/mutex/innodb/autoinc_mutex	1	0.0000	0.0000
EVENT_NAME	COUNT_STAR	SUM_TIMER_WAIT_MS	AVG_TIMER_WAIT_MS
wait/io/table/sql/handler	1105913120	85779345.5384	0.0776
wait/io/file/innodb/innodb_data_file	139149794	48375875.5903	0.3477
wait/synch/sxlock/innodb/btr_search_latch	793603164	6797371.3379	0.0086
wait/synch/mutex/innodb/lock_mutex	1163822889	1225071.9784	0.0011
wait/synch/sxlock/innodb/index_tree_rw_lock	939301638	1197788.4829	0.0013
wait/synch/sxlock/innodb/hash_table_locks	6766754733	814831.5212	0.0001
wait/lock/table/sql/handler	594366168	503998.5170	0.0008
wait/synch/mutex/innodb/fil_system_mutex	1222967472	317138.0535	0.0003
wait/synch/sxlock/innodb/fil_space_latch	19815924	315743.5058	0.0159
wait/synch/mutex/innodb/log_sys_mutex	860739467	289583.7243	0.0003
wait/synch/mutex/innodb/buf_pool_mutex	1060522041	240240.6243	0.0002
wait/synch/mutex/innodb/trx_mutex	6073887553	231884.2458	0.0000
wait/io/file/innodb/innodb_log_file	41861	176202.4467	4.2092
wait/synch/mutex/innodb/trx_sys_mutex	552177606	128389.4737	0.0002
wait/synch/mutex/innodb/log_sys_write_mutex	9202294	92320.7227	0.0100
wait/synch/mutex/innodb/buf_dblwr_mutex	35898115	59701.4977	0.0017
wait/synch/mutex/innodb/redo_rseg_mutex	116061684	42517.5641	0.0004
wait/synch/sxlock/innodb/dict_operation_lock	406498413	39640.3716	0.0001
wait/synch/mutex/innodb/sync_array_mutex	75491428	22026.3780	0.0003
wait/synch/mutex/innodb/trx_undo_mutex	291377744	12695.3079	0.0000
wait/synch/mutex/innodb/flush_list_mutex	161251768	12573.8301	0.0001
wait/synch/mutex/innodb/log_flush_order_mutex	90365505	11240.5612	0.0001
wait/synch/sxlock/innodb/checkpoint_lock	1376	4403.8852	3.2005
wait/synch/mutex/innodb/nvdimm_static_region_mutex	54590598	4206.4478	0.0001
wait/synch/mutex/innodb/dict_sys_mutex	10262924	1844.1427	0.0002
wait/synch/mutex/innodb/nvdimm_dynamic_region_mutex	23072263	1514.8575	0.0001
wait/synch/mutex/innodb/trx_pool_mutex	452	1276.4168	2.8239
wait/synch/mutex/innodb/srv_sys_mutex	15973393	1110.5499	0.0001
wait/synch/mutex/innodb/lock_wait_mutex	309175	589.1762	0.0019
wait/synch/mutex/innodb/purge_sys_pq_mutex	2568149	264.3384	0.0001
wait/synch/mutex/innodb/ibuf_bitmap_mutex	747315	138.4648	0.0002
wait/synch/mutex/innodb/rw_lock_list_mutex	2097391	42.1598	0.0000
wait/io/file/sql/ERRMSG	5	38.5050	7.7010
wait/io/file/sql/dbopt	188	31.3050	0.1665
wait/synch/sxlock/innodb/trx_purge_latch	85356	15.8608	0.0002
wait/io/file/sql/FRM	1365	15.8159	0.0116
wait/synch/mutex/innodb/page_cleaner_mutex	62761	10.0120	0.0002
wait/io/file/mysys/charset	3	9.5828	3.1943
wait/synch/mutex/innodb/row_drop_list_mutex	4949	1.0385	0.0002
wait/synch/mutex/innodb/ibuf_mutex	4834	0.8004	0.0002
wait/io/file/sql/casetest	10	0.1970	0.0197
wait/synch/sxlock/innodb/dict_table_stats	552	0.1480	0.0003
wait/io/file/mysys/cnf	5	0.1140	0.0228
wait/synch/mutex/innodb/recalc_pool_mutex	571	0.1071	0.0002
wait/synch/mutex/innodb/innobase_share_mutex	334	0.0892	0.0003
wait/io/file/sql/pid	3	0.0477	0.0159
wait/synch/mutex/innodb/file_format_max_mutex	329	0.0444	0.0001
wait/synch/mutex/innodb/trx_pool_manager_mutex	244	0.0340	0.0001
wait/io/file/sql/global_ddl_log	2	0.0109	0.0054
wait/synch/mutex/innodb/recv_sys_mutex	174	0.0092	0.0001
